0,14.0362284243122,14.0362284243121,14.0362284243122,14.0362284243121,14.0362284243122,14.0362284243121
0.01,14.0366291475363,14.0366996171136,14.0367044535513,14.0367774913656,14.0366893089522,14.0367240086521
0.02,14.0394337363314,14.0399973984149,14.0400360907284,14.0406202996623,14.0399149612252,14.0401925097305
0.03,14.0470436905299,14.0489454792818,14.0490760935062,14.0510472473515,14.0486674679165,14.0496038897707
0.04,14.0618557875438,14.0663617064076,14.0666714798344,14.0713419315576,14.0657036151423,14.0679221772302
0.05,14.0862597323544,14.0950549423302,14.0956605889745,14.1047775518803,14.0937723365588,14.0981024543732
0.06,14.1226358013862,14.1378218020186,14.1388700820645,14.1546131655477,14.1356122158878,14.1430877987602
0.07,14.1733524544415,14.1974432232084,14.1991118594413,14.2240897731043,14.1939490159931,14.2058061521096
0.08,14.2407638719037,14.2766808317287,14.2791798561909,14.3164261979762,14.2714931887936,14.2891670720124
0.09,14.3272073537726,14.3782730432858,14.3818466582236,14.4348147042624,14.3709372985578,14.396058300134
0.1,14.4350004931414,14.5049308201717,14.5098598589064,14.5824162750398,14.4949532660111,14.5293420552225
0.11,14.5664380098833,14.6593329755995,14.665938051398,14.7623554488471,14.6461893126425,14.6918509309926
0.12,14.723788101047,14.844120890364,14.8527663247597,14.977714585357,14.8272664541414,14.8863832483198
0.13,14.9092881332565,15.0618924768423,15.0729911031714,15.2315274031156,15.0407743595392,15.1156976787625
0.14,15.1251394697421,15.3151951945343,15.3292141375877,15.5267716031609,15.2892663588707,15.3825069228254
0.15,15.3735011909447,15.6065178899217,15.6239854283284,15.8663603627529,15.5752533474153,15.6894701920915
0.16,15.656482433271,15.9382812017939,15.9597948255945,16.2531324536434,15.9011962990912,16.0391842098029
0.17,15.9761330357381,16.312826241626,16.3390620227373,16.6898407092692,16.2694970653784,16.4341724098294
0.18,16.3344321489157,16.7324012270886,16.7641246239209,17.1791385345876,16.6824870989231,16.8768719791042
0.19,16.7332744244692,17.1991457150265,17.2372239328109,17.7235641200857,17.1424137019601,17.3696183529976
0.2,17.1744533660627,17.7150720475425,17.7604880707111,18.325521986208,17.6514233575234,17.9146267356283
0.21,17.6596413823248,18.2820435899442,18.3359119891075,18.9872614436691,18.2115416540069,18.5139701760326
0.22,18.1903660384342,18.9017493004758,18.9653338899325,19.7108515054604,18.8246492580465,19.1695536838563
0.23,18.7679819525534,19.5756741265716,19.6504075031877,20.4981517232758,19.4924533229228,19.8830838113339
0.24,19.3936377242045,20.3050646678068,20.3925695909185,21.3507783387207,20.2164536346536,20.6560330573159
0.25,20.0682372107056,21.090889478267,21.1930019428451,22.2700650307405,20.9979026893068,21.4895983585657
0.26,20.7923943817106,21.9337932968073,22.0525869950091,23.2570173963965,21.8377587553007,22.3846528171136
0.27,21.5663808776208,22.8340443888283,22.9718560303502,24.3122601121437,22.7366307949491,23.3416896631987
0.28,22.3900652729277,23.7914740546537,23.9509287002451,25.4359754755323,23.6947138909663,24.3607572642532
0.29,23.2628429001088,24.8054072060734,24.989442329756,26.6278317104319,24.711713536881,25.4413837555108
0.3,24.1835549268952,25.8745827363747,26.0864691289892,27.8868990204872,25.786756797802,26.5824895839924
0.31,25.1503952092608,26.9970622186585,27.2404190245165,29.2115508861044,26.918287926519,27.7822859274261
0.32,26.1608032843533,28.1701252810628,28.4489253519946,30.5993475169519,28.1039455354205,29.0381565863358
0.33,27.2113417579857,29.3901498604546,29.7087101324322,32.0468977054887,29.3404179000634,30.346520582643
0.34,28.2975563409983,30.6524754876933,31.0154251350142,33.5496946143553,30.6232724585539,31.7026723935735
0.35,29.4138169947746,31.9512479038852,32.3634644995155,35.101920355651,31.9467551766232,33.1005966159065
0.36,30.5531392065915,33.2792437968494,33.7457445171287,36.6962137490836,33.3035553600311,34.5327540781548
