0,14.0362284243122
0.01,14.0367044535513
0.02,14.0400360907284
0.03,14.0490760935062
0.04,14.0666714798344
0.05,14.0956605889745
0.06,14.1388700820645
0.07,14.1991118594413
0.08,14.2791798561909
0.09,14.3818466582236
0.1,14.5098598589064
0.11,14.665938051398
0.12,14.8527663247597
0.13,15.0729911031714
0.14,15.3292141375877
0.15,15.6239854283284
0.16,15.9597948255945
0.17,16.3390620227373
0.18,16.7641246239209
0.19,17.2372239328109
0.2,17.7604880707111
0.21,18.3359119891075
0.22,18.9653338899325
0.23,19.6504075031877
0.24,20.3925695909185
0.25,21.1930019428451
0.26,22.0525869950091
0.27,22.9718560303502
0.28,23.9509287002451
0.29,24.989442329756
0.3,26.0864691289892
0.31,27.2404190245165
0.32,28.4489253519946
0.33,29.7087101324322
0.34,31.0154251350142
0.35,32.3634644995155
0.36,33.7457445171287
0.37,35.1534465365765
0.38,36.5757203434714
0.39,37.9993484905074
0.4,39.40837801443
0.41,40.7837362155614
0.42,42.1028633769136
0.43,43.3394188237639
0.44,44.4631473264265
0.45,45.4400263430138
0.46,46.2328396972086
0.47,46.8023193598722
0.48,47.1089370097938
0.49,47.1152912043395
0.5,46.78883670318
0.51,46.1045057163486
0.52,45.0466837122224
0.53,43.6101101336964
0.54,41.7995631332057
0.55,39.6285307298471
0.56,37.1173105420499
0.57,34.2910338605377
0.58,31.1780066723138
0.59,27.8085923624971
0.6,24.214711598982
0.61,20.4299431844783
0.62,16.4901743454547
0.63,12.4347493749927
0.64,8.30807736444637
0.65,4.16166039595259
0.66,0.0564706381774266
0.67,-3.93448810518151
0.68,-7.72378360997323
0.69,-11.2079769460462
0.7,-14.2679289838876
0.71,-16.7724493672773
0.72,-18.58676755975
0.73,-19.586399682936
0.74,-19.674774234273
0.75,-18.8001012244378
0.76,-16.9654735271404
0.77,-14.2280972962974
0.78,-10.6882803322148
0.79,-6.47304038324408
0.8,-1.72018088023302
0.81,3.43325493834897
0.82,8.85691425875295
0.83,14.4280035210357
0.84,20.0282829937479
0.85,25.5383101228236
0.86,30.8298538082614
0.87,35.7575448144031
0.88,40.1517913565464
0.89,43.8171538686507
0.9,46.5431334115672
0.91,48.1341276441989
0.92,48.455772878682
0.93,47.4766779228354
0.94,45.277367311839
0.95,42.0198706128164
0.96,37.9006423692345
0.97,33.1133313187204
0.98,27.8311720503549
0.99,22.2050812513164
1,16.369948142924
1.01,10.4566571173304
1.02,4.59970373168325
1.03,-1.04718105868996
1.04,-6.30040774418874
1.05,-10.9414018632488
1.06,-14.7232813434526
1.07,-17.3966188790106
1.08,-18.7558674406728
1.09,-18.6928426816925
1.1,-17.2292604215274
1.11,-14.5071340171941
1.12,-10.7441310613045
1.13,-6.181483637474
1.14,-1.04686066419894
1.15,4.46224967805584
1.16,10.1798209968037
1.17,15.9642033580298
1.18,21.687427288217
1.19,27.2232107486329
1.2,32.434615855036
1.21,37.1623147811265
1.22,41.2161830448728
1.23,44.3767511561202
1.24,46.4170092687552
1.25,47.1512769075903
1.26,46.4967242362194
1.27,44.5078363581431
1.28,41.3550029796583
1.29,37.2655084523753
1.3,32.4688550113813
1.31,27.1684618621501
1.32,21.5365460394039
1.33,15.7212157856466
1.34,9.85781448115142
1.35,4.08073860795116
1.36,-1.46581897398554
1.37,-6.61933539049564
1.38,-11.1945302606318
1.39,-14.9862700246976
1.4,-17.7838333133478
1.41,-19.3987366583911
1.42,-19.7018046538591
1.43,-18.6559545560342
1.44,-16.3278549148961
1.45,-12.8714555995418
1.46,-8.49274493594644
1.47,-3.41302269649773
1.48,2.15691328837611
1.49,8.02861462722347
1.5,14.0367240086522
1.51,20.0328200999078
1.52,25.875641858471
1.53,31.4197977061209
1.54,36.5047139686246
1.55,40.9466074258035
1.56,44.5388365232485
1.57,47.068582532291
1.58,48.3550658266708
1.59,48.2999330075533
1.6,46.92133139361
1.61,44.3460424644406
1.62,40.7658716363238
1.63,36.3887567453548
1.64,31.4074414602436
1.65,25.9887780410421
1.66,20.2766048399004
1.67,14.4011553698619
1.68,8.49099868557638
1.69,2.68569906244737
1.7,-2.85206847420889
1.71,-7.92719385406849
1.72,-12.310117972558
1.73,-15.7491508625752
1.74,-18.0035222509884
1.75,-18.8945936681924
1.76,-18.3557338977964
1.77,-16.4520017105955
1.78,-13.3565780055811
1.79,-9.30033425629536
1.8,-4.52305964402208
1.81,0.756701300807727
1.82,6.35234719873245
1.83,12.1070137275648
1.84,17.8848926277671
1.85,23.5599400248741
1.86,29.0036914125966
1.87,34.0729690186512
1.88,38.5988073942238
1.89,42.3803711240026
1.9,45.1919369181935
1.91,46.8136223104776
1.92,47.087584004061
1.93,45.975497515455
1.94,43.575547233875
1.95,40.0842298979335
1.96,35.7344896444732
1.97,30.7489185918472
1.98,25.3202839876003
1.99,19.6116514452934
2,13.7655433559165
2.01,7.91570586729182
2.02,2.19868954753583
2.03,-3.23599893613405
2.04,-8.21846034336325
2.05,-12.55599479475
2.06,-16.0393562532345
2.07,-18.4615100495819
2.08,-19.6494765399072
2.09,-19.5018674666512
2.1,-18.0162942570043
2.11,-15.2916064890305
2.12,-11.5034423471326
2.13,-6.86659785762285
2.14,-1.60103395742461
2.15,4.08922088895923
2.16,10.0237556683268
2.17,16.0437753823001
2.18,22.0044415598045
2.19,27.7643982291766
2.2,33.1743476584531
2.21,38.0665993029548
2.22,42.2490811648711
2.23,45.5102007708294
2.24,47.6425719296533
2.25,48.4873852127133
2.26,47.9831054676614
2.27,46.187220204244
2.28,43.2539709399923
2.29,39.3853721141119
